220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017080109420979.0,2017080109371193,2017080109415435.0,2017080109372870,2017080109415723.0,2017080109370771,2017080109414906.0,2017080109372518,20170810020750.0,20170810020750.0,20170810015127.0,20170810014903.0,20170810014836.0,20170810014743.0,20170810011647.0,20170810011647.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080910193450.0,2017080910171457,2017080910191882.0,2017080910173215,2017080910192170.0,2017080910171037,2017080910191532.0,2017080910172862,20170810221557.0,20170810221557.0,20170810215949.0,20170810215725.0,20170810215657.0,20170810215602.0,20170810212606.0,20170810212606.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080109075864.0,2017080109055759,2017080109074314.0,2017080109061600,2017080109074598.0,2017080109055339,2017080109074090.0,2017080109061246,20170801094039.0,20170801094039.0,20170801092443.0,20170801092236.0,20170801092202.0,20170801092124.0,20170801085058.0,20170801085058.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081023365243.0,2017081023350306,2017081023363673.0,2017081023353640,2017081023363975.0,2017081023345887,2017081023363435.0,2017081023353289,20170812235424.0,20170812235424.0,20170812233905.0,20170812233356.0,20170812233329.0,20170812233237.0,20170812230237.0,20170812230237.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080909293310.0,2017080909271389,2017080909291759.0,2017080909273192,2017080909292046.0,2017080909270970,2017080909291532.0,2017080909272842,20170811033629.0,20170811033629.0,20170811032123.0,20170811031921.0,20170811031855.0,20170811031803.0,20170811023736.0,20170811023736.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081023353906.0,2017081023340026,2017081023352350.0,2017081023343387,2017081023352640.0,2017081023335598,2017081023352123.0,2017081023343034,20170813002545.0,20170813002545.0,20170813000838.0,20170813000613.0,20170813000545.0,20170813000451.0,20170812233417.0,20170812233417.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081023343645.0,2017081023325770,2017081023342093.0,2017081023333104,2017081023342378.0,2017081023325342,2017081023341868.0,2017081023332753,20170813002410.0,20170813002410.0,20170813000723.0,20170813000458.0,20170813000430.0,20170813000336.0,20170812233327.0,20170812233327.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017072706425390.0,2017072706381217,2017072706423853.0,2017072706384110,2017072706424140.0,2017072706380795,2017072706423628.0,2017072706383757,20170730232859.0,20170730232859.0,20170730231234.0,20170730231009.0,20170730230934.0,20170730230854.0,20170730224006.0,20170730224006.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080905440196.0,2017080905414060,2017080905434635.0,2017080905415815,2017080905434925.0,2017080905413640,2017080905434285.0,2017080905415465,20170810144917.0,20170810144917.0,20170810143228.0,20170810143003.0,20170810142935.0,20170810142841.0,20170810134732.0,20170810134732.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080905420078.0,2017080905394056,2017080905414520.0,2017080905395734,2017080905414815.0,2017080905393637,2017080905414295.0,2017080905395382,20170810144813.0,20170810144813.0,20170810143113.0,20170810142847.0,20170810142820.0,20170810142727.0,20170810134636.0,20170810134636.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080913553621.0,2017080913531485,2017080913552065.0,2017080913533160,2017080913552359.0,2017080913531065,2017080913551715.0,2017080913532810,20170809060639.0,20170809060639.0,20170809054516.0,20170809054120.0,20170809054053.0,20170809053914.0,20170809045803.0,20170809045803.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081204571767.0,2017081204553643,2017081204570201.0,2017081204560989,2017081204570504.0,2017081204553226,2017081204565956.0,2017081204560637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017080913053440.0,2017080913031420,2017080913051875.0,2017080913033304,2017080913052165.0,2017080913031003,2017080913051650.0,2017080913032954,20170809123006.0,20170809123006.0,20170809120849.0,20170809120454.0,20170809120426.0,20170809120246.0,20170809111507.0,20170809111507.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081204303907.0,2017081204230376,2017081204302360.0,2017081204233678,2017081204302651.0,2017081204225957,2017081204301803.0,2017081204233326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017081307583442.0,2017081307565303,2017081307581881.0,2017081307572643,2017081307582176.0,2017081307564875,2017081307581646.0,2017081307572293,20170812072253.0,20170812072253.0,20170812070637.0,20170812070411.0,20170812070344.0,20170812070251.0,20170812063414.0,20170812063414.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081307572917.0,2017081307541840,2017081307571342.0,2017081307562367,2017081307571643.0,2017081307541421,2017081307571118.0,2017081307562015,20170812072125.0,20170812072125.0,20170812070522.0,20170812070257.0,20170812070230.0,20170812070136.0,20170812063259.0,20170812063259.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080802572959.0,2017080802551114,2017080802571404.0,2017080802552995,2017080802571692.0,2017080802550693,2017080802571179.0,2017080802552643,20170808035245.0,20170808035245.0,20170808033112.0,20170808032718.0,20170808032650.0,20170808032512.0,20170808023628.0,20170808023628.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081307562628.0,2017081307530406,2017081307561075.0,2017081307532168,2017081307561365.0,2017081307525985,2017081307560840.0,2017081307531818,20170812072011.0,20170812072011.0,20170812070407.0,20170812070142.0,20170812070114.0,20170812070021.0,20170812063001.0,20170812063001.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081002224726.0,2017081002210837,2017081002223178.0,2017081002214026,2017081002223473.0,2017081002210417,2017081002222950.0,2017081002213675,20170802233345.0,20170802233345.0,20170802231751.0,20170802231550.0,20170802231524.0,20170802231422.0,20170802225010.0,20170802225010.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081307271237.0,2017081307253585,2017081307265671.0,2017081307255578,2017081307265964.0,2017081307253168,2017081307265448.0,2017081307255228,20170812165244.0,20170812165244.0,20170812163641.0,20170812163418.0,20170812163352.0,20170812163253.0,20170812160621.0,20170812160621.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081001504750.0,2017081001485045,2017081001503196.0,2017081001490728,2017081001503492.0,2017081001484623,2017081001502962.0,2017081001490376,20170802235433.0,20170802235433.0,20170802233803.0,20170802233551.0,20170802233525.0,20170802233442.0,20170802231244.0,20170802231244.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081307255839.0,2017081307242100,2017081307254281.0,2017081307245240,2017081307254578.0,2017081307241684,2017081307254048.0,2017081307244887,20170813081102.0,20170813081102.0,20170813075631.0,20170813075247.0,20170813075220.0,20170813075126.0,20170813072018.0,20170813072018.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080801103632.0,2017080801081553,2017080801102070.0,2017080801083232,2017080801102356.0,2017080801081135,2017080801101720.0,2017080801082884,20170808083706.0,20170808083706.0,20170808081558.0,20170808081202.0,20170808081134.0,20170808080955.0,20170808072450.0,20170808072450.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081307245512.0,2017081307230656,2017081307243946.0,2017081307232446,2017081307244226.0,2017081307230235,2017081307243723.0,2017081307232096,20170813074507.0,20170813074507.0,20170813072747.0,20170813072519.0,20170813072452.0,20170813072358.0,20170813065754.0,20170813065754.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080800201031.0,2017080800174821,2017080800195484.0,2017080800180625,2017080800195775.0,2017080800174401,2017080800195257.0,2017080800180271,20170808074612.0,20170808074612.0,20170808072530.0,20170808072136.0,20170808072108.0,20170808071928.0,20170808063201.0,20170808063201.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081022303442.0,2017081022285907,2017081022301878.0,2017081022291587,2017081022302170.0,2017081022285490,2017081022301653.0,2017081022291235,20170812235538.0,20170812235538.0,20170812234008.0,20170812233755.0,20170812233728.0,20170812233349.0,20170812230346.0,20170812230346.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081021593860.0,2017081021575210,2017081021592287.0,2017081021583300,2017081021592582.0,2017081021574792,2017081021592060.0,2017081021582948,20170810235129.0,20170810235129.0,20170810233439.0,20170810233238.0,20170810233212.0,20170810233128.0,20170810230242.0,20170810230242.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080906380240.0,2017080906354156,2017080906374678.0,2017080906355960,2017080906374970.0,2017080906353737,2017080906374451.0,2017080906355609,20170809012428.0,20170809012428.0,20170809010257.0,20170809005900.0,20170809005832.0,20170809005654.0,20170809001510.0,20170809001510.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081020162168.0,2017081020142353,2017081020160593.0,2017081020145418,2017081020160914.0,2017081020141937,2017081020160368.0,2017081020145067,20170810020421.0,20170810020421.0,20170810014745.0,20170810014519.0,20170810014451.0,20170810014358.0,20170810011401.0,20170810011401.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081019482504.0,2017081019450993,2017081019480937.0,2017081019452993,2017081019481225.0,2017081019450573,2017081019480701.0,2017081019452645,20170810020535.0,20170810020535.0,20170810014859.0,20170810014633.0,20170810014606.0,20170810014513.0,20170810011448.0,20170810011448.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080102073093.0,2017080102055554,2017080102071545.0,2017080102061310,2017080102071832.0,2017080102055132,2017080102071320.0,2017080102060957,20170811111139.0,20170811111139.0,20170811105530.0,20170811105329.0,20170811105303.0,20170811105219.0,20170811101932.0,20170811101932.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080101381257.0,2017080101344129,2017080101375717.0,2017080101364345,2017080101380006.0,2017080101343709,2017080101375495.0,2017080101363990,20170811111629.0,20170811111629.0,20170811110022.0,20170811105757.0,20170811105731.0,20170811105635.0,20170811102702.0,20170811102702.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081001180404.0,2017081001144471,2017081001174845.0,2017081001150228,2017081001175143.0,2017081001144050,2017081001174618.0,2017081001145875,20170810012501.0,20170810012501.0,20170810010838.0,20170810010613.0,20170810010546.0,20170810010451.0,20170810003831.0,20170810003831.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081116315996.0,2017081116302370,2017081116314428.0,2017081116304057,2017081116314715.0,2017081116301950,2017081116314203.0,2017081116303704,20170811090130.0,20170811090130.0,20170811084525.0,20170811084259.0,20170811084231.0,20170811084138.0,20170811081026.0,20170811081026.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081116041965.0,2017081116020845,2017081116040396.0,2017081116024409,2017081116040698.0,2017081116020426,2017081116040170.0,2017081116024059,20170811090244.0,20170811090244.0,20170811084639.0,20170811084414.0,20170811084346.0,20170811084252.0,20170811081115.0,20170811081115.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080814242498.0,2017080814220504,2017080814240942.0,2017080814222182,2017080814241232.0,2017080814220084,2017080814240592.0,2017080814221831,20170808141749.0,20170808141749.0,20170808135741.0,20170808135343.0,20170808135315.0,20170808135138.0,20170808130659.0,20170808130659.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080802050134.0,2017080802024201,2017080802044575.0,2017080802030004,2017080802044860.0,2017080802023781,2017080802044348.0,2017080802025656,20170808024257.0,20170808024257.0,20170808022245.0,20170808021849.0,20170808021821.0,20170808021615.0,20170808013041.0,20170808013041.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080809104701.0,2017080809082815,2017080809103142.0,2017080809084698,2017080809103434.0,2017080809082396,2017080809102915.0,2017080809084346,20170808003941.0,20170808003941.0,20170808001925.0,20170808001527.0,20170808001459.0,20170808001320.0,20170807232601.0,20170807232601.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080109334806.0,2017080109321435,2017080109333267.0,2017080109323420,2017080109333551.0,2017080109321014,2017080109333040.0,2017080109323067,20170810022019.0,20170810022019.0,20170810020358.0,20170810020134.0,20170810020106.0,20170810020011.0,20170810013235.0,20170810013235.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080109242682.0,2017080109224968,2017080109241131.0,2017080109231381,2017080109241415.0,2017080109224548,2017080109240896.0,2017080109231028,20170802232541.0,20170802232541.0,20170802231006.0,20170802230522.0,20170802230454.0,20170802230409.0,20170802224125.0,20170802224125.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080402401776.0,2017080402383176,2017080402400209.0,2017080402391059,2017080402400503.0,2017080402382756,2017080402395984.0,2017080402390707,20170804100828.0,20170804100828.0,20170804095326.0,20170804095119.0,20170804095045.0,20170804095007.0,20170804092058.0,20170804092058.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080304094984.0,2017080304075050,2017080304093920.0,2017080304082681,2017080304094190.0,2017080304074629,2017080304093695.0,2017080304082331,20170805075436.0,20170805075436.0,20170805073951.0,20170805073744.0,20170805073710.0,20170805073633.0,20170805070111.0,20170805070111.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017081208451275.0,2017081208420081,2017081208445714.0,2017081208440415,2017081208450009.0,2017081208415662,2017081208445489.0,2017081208440065,20170812085258.0,20170812085258.0,20170812083639.0,20170812083413.0,20170812083346.0,20170812083252.0,20170812080525.0,20170812080525.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017081208410493.0,2017081208393031,2017081208404937.0,2017081208394789,2017081208405226.0,2017081208392612,2017081208404710.0,2017081208394437,20170731063921.0,20170731063921.0,20170731062745.0,20170731062330.0,20170731062259.0,20170731062222.0,20170731055212.0,20170731055212.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
