360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,420X186
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811170917,20170811170854,20170811171004,20170811170154,20170811170747,20170811170733,20170811170750,20170811170747,20170811170854,20170811170830,20170811170733,20170811170721,20170811170830,20170811170750,20170812045757,20170812045823,20170812045943,20170812045734,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816231512,20170816231449,20170816231550,20170816230827,20170816231326,20170816231312,20170816231330,20170816231326,20170816231449,20170816231357,20170816231312,20170816231301,20170816231357,20170816231330,20170817093558,20170817093624,20170817093746,20170817093535,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816232720,20170816232656,20170816232748,20170816232106,20170816232603,20170816232549,20170816232606,20170816232603,20170816232656,20170816232633,20170816232549,20170816232537,20170816232633,20170816232606,20170817100219,20170817100244,20170817100719,20170817100155,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170816234105,20170816234042,20170816234146,20170816233449,20170816233927,20170816233913,20170816233931,20170816233927,20170816234042,20170816234018,20170816233913,20170816233901,20170816234018,20170816233931,20170817102839,20170817102904,20170817103142,20170817102816,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807012813,20170807012749,20170807012848,20170807012015,20170807012627,20170807012613,20170807012631,20170807012627,20170807012749,20170807012715,20170807012613,20170807012601,20170807012715,20170807012631,20170807072450,20170807072515,20170807072626,20170807072426,20160701155232.0
20170816,20170816,20170816,20170816,20170816,20170816,20170816,20170817042733,20170817042709,20170817042822,20170817042102,20170817042616,20170817042602,20170817042619,20170817042616,20170817042709,20170817042646,20170817042602,20170817042550,20170817042646,20170817042619,20170818012037,20170818012102,20170818012201,20170818012014,20160701155232.0
20170816,20170816,20170816,20170816,20170816,20170816,20170816,20170817042859,20170817042836,20170817042935,20170817042250,20170817042732,20170817042718,20170817042735,20170817042732,20170817042836,20170817042802,20170817042718,20170817042706,20170817042802,20170817042735,20170818012201,20170818012226,20170818012317,20170818012137,20160701155232.0
20170816,20170816,20170816,20170816,20170816,20170816,20170816,20170817043014,20170817042950,20170817043052,20170817042403,20170817042848,20170817042834,20170817042851,20170817042848,20170817042950,20170817042927,20170817042834,20170817042822,20170817042927,20170817042851,20170818012317,20170818012342,20170818012600,20170818012254,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817140233,20170817140209,20170817140304,20170817135619,20170817140105,20170817140051,20170817140109,20170817140105,20170817140209,20170817140146,20170817140051,20170817140039,20170817140146,20170817140109,20170818032444,20170818032510,20170818032723,20170818032421,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817140349,20170817140325,20170817140423,20170817135737,20170817140232,20170817140218,20170817140235,20170817140232,20170817140325,20170817140301,20170817140218,20170817140206,20170817140301,20170817140235,20170818032724,20170818032749,20170818032845,20170818032700,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817140505,20170817140441,20170817140601,20170817135847,20170817140348,20170817140334,20170817140351,20170817140348,20170817140441,20170817140417,20170817140334,20170817140322,20170817140417,20170817140351,20170818032845,20170818032910,20170818032950,20170818032821,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817142022,20170817141958,20170817142102,20170817141340,20170817141843,20170817141829,20170817141846,20170817141843,20170817141958,20170817141913,20170817141829,20170817141817,20170817141913,20170817141846,20170818034755,20170818034821,20170818034941,20170818034732,20160701155232.0
20170817,20170817,20170817,20170817,20170817,20170817,20170817,20170817142139,20170817142116,20170817142218,20170817141522,20170817141959,20170817141945,20170817142002,20170817141959,20170817142116,20170817142049,20170817141945,20170817141933,20170817142049,20170817142002,20170818034941,20170818035007,20170818035105,20170818034918,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812050000,20170812045937,20170812050103,20170812045337,20170812045833,20170812045820,20170812045837,20170812045833,20170812045937,20170812045903,20170812045820,20170812045808,20170812045903,20170812045837,20170813011600,20170813011625,20170813012259,20170813011536,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812002043,20170812002019,20170812002118,20170812001415,20170812001853,20170812001840,20170812001857,20170812001853,20170812002019,20170812001933,20170812001840,20170812001828,20170812001933,20170812001857,20170812151200,20170812151225,20170812151321,20170812151136,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812003428,20170812003404,20170812003507,20170812002828,20170812003301,20170812003247,20170812003304,20170812003301,20170812003404,20170812003331,20170812003247,20170812003235,20170812003331,20170812003304,20170812153359,20170812153424,20170812153614,20170812153336,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170813050454,20170813050430,20170813050535,20170813045844,20170813050329,20170813050315,20170813050333,20170813050329,20170813050430,20170813050405,20170813050315,20170813050303,20170813050405,20170813050333,20170813221220,20170813221245,20170813221342,20170813221157,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170813053917,20170813053853,20170813054015,20170813053259,20170813053748,20170813053734,20170813053752,20170813053748,20170813053853,20170813053830,20170813053734,20170813053722,20170813053830,20170813053752,20170813230043,20170813230108,20170813230202,20170813230019,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812231429,20170812231406,20170812231446,20170812230711,20170812231312,20170812231258,20170812231315,20170812231312,20170812231406,20170812231342,20170812231258,20170812231246,20170812231342,20170812231315,20170813071919,20170813071944,20170813072039,20170813071855,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812154703,20170812154639,20170812154720,20170812154049,20170812154546,20170812154532,20170812154549,20170812154546,20170812154639,20170812154616,20170812154532,20170812154520,20170812154616,20170812154549,20170812233801,20170812233826,20170812233945,20170812233737,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811094739,20170811094716,20170811094821,20170811094047,20170811094547,20170811094534,20170811094551,20170811094547,20170811094716,20170811094617,20170811094534,20170811094522,20170811094617,20170811094551,20170811204700,20170811211447,20170811211526,20170811211358,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807154808,20170807154745,20170807154845,20170807154013,20170807154643,20170807154629,20170807154647,20170807154643,20170807154745,20170807154713,20170807154629,20170807154617,20170807154713,20170807154647,20170809084125,20170809084150,20170809084246,20170809084101,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811102219,20170811102156,20170811102319,20170811101543,20170811102054,20170811102041,20170811102058,20170811102054,20170811102156,20170811102124,20170811102041,20170811102029,20170811102124,20170811102058,20170811215916,20170811215942,20170811220042,20170811215853,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807163010,20170807162946,20170807163050,20170807162154,20170807162852,20170807162839,20170807162856,20170807162852,20170807162946,20170807162923,20170807162839,20170807162827,20170807162923,20170807162856,20170809092020,20170809092046,20170809092144,20170809091957,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815084845,20170815084821,20170815085150,20170815082841,20170815084359,20170815084345,20170815084402,20170815084359,20170815084821,20170815084613,20170815084345,20170815084333,20170815084613,20170815084402,20170816014046,20170816014111,20170816014720,20170816014022,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815085227,20170815085203,20170815085449,20170815083203,20170815084659,20170815084645,20170815084702,20170815084659,20170815085203,20170815084912,20170815084645,20170815084633,20170815084912,20170815084702,20170816014720,20170816014745,20170816014909,20170816014657,20160701155232.0
20170814,20170814,20170814,20170814,20170814,20170814,20170814,20170815085526,20170815085503,20170815085748,20170815083520,20170815084959,20170815084945,20170815085002,20170815084959,20170815085503,20170815085255,20170815084945,20170815084933,20170815085255,20170815085002,20170816014909,20170816014935,20170816015143,20170816014846,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812231545,20170812231522,20170812231602,20170812230856,20170812231428,20170812231414,20170812231431,20170812231428,20170812231522,20170812231458,20170812231414,20170812231402,20170812231458,20170812231431,20170813054030,20170813054055,20170813054138,20170813054007,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170812235249,20170812235225,20170812235308,20170812234633,20170812235132,20170812235118,20170812235135,20170812235132,20170812235225,20170812235201,20170812235118,20170812235106,20170812235201,20170812235135,20170813062902,20170813062927,20170813063056,20170813062839,20160701155232.0
20170816,20170816,20170816,20170816,20170816,20170816,20170816,20170817065906,20170817065843,20170817065948,20170817065248,20170817065719,20170817065705,20170817065722,20170817065719,20170817065843,20170817065817,20170817065705,20170817065653,20170817065817,20170817065722,20170818040938,20170818041004,20170818041103,20170818040915,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811003855,20170811003831,20170811003921,20170811003222,20170811003737,20170811003724,20170811003741,20170811003737,20170811003831,20170811003807,20170811003724,20170811003712,20170811003807,20170811003741,20170811065444,20170811065510,20170811065600,20170811065421,20160701155232.0
20170812,20170812,20170812,20170812,20170812,20170812,20170812,20170813005354,20170813005330,20170813005439,20170813004746,20170813005231,20170813005217,20170813005235,20170813005231,20170813005330,20170813005306,20170813005217,20170813005205,20170813005306,20170813005235,20170813125031,20170813133947,20170813134027,20170813133859,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811011342,20170811011319,20170811011454,20170811010727,20170811011205,20170811011151,20170811011208,20170811011205,20170811011319,20170811011255,20170811011151,20170811011139,20170811011255,20170811011208,20170811074222,20170811074248,20170811074920,20170811074159,20160701155232.0
